;;;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;;;;
R1067;23-9-2015;09:19;177,7882665;3,118636937;2,675270608;0,7875;0;0;0;0;19,68996519;14,31997468;3,57999367;53,69990505;76,96986391;16,10997152;;;;
R1067;24-9-2015;09:19;41,72581764;290,0332352;0;0;0;0;0;0;97,23972238;8,579975504;5,719983669;65,77981219;114,3996734;40,03988568;;;;
R1067;25-9-2015;09:19;152,3899427;0;4,012905912;0;0;0;0;0;34,15694395;5,393201676;1,797733892;32,35921005;57,52748454;25,16827449;;;;
R1067;28-9-2015;09:19;219,5140841;0;0;0;0,031431908;0;0;0;19,79508751;0;10,79732046;57,58570912;97,17588413;34,19151479;;;;
R1067;29-9-2015;09:19;156,0182747;6,237273875;2,675270608;0;0;0;0;0;34,81872848;7,330258628;5,497693971;47,64668108;64,139763;5,497693971;;;;
R1067;30-9-2015;09:19;174,1599345;3,118636937;0;0;0;0;0;0;36,55228277;9,138070692;1,827614138;67,62172312;53,00081002;9,138070692;;;;
R1069;2-9-2015;09:24;284,8240595;15,59318469;4,012905912;0,7875;0,031431908;0;0;0;74,49531169;16,3526294;41,7900529;83,5801058;81,76314698;7,267835287;;;;
R1069;4-9-2015;09:24;355,5765329;12,47454775;0;0;0;0;0;0;14,72204323;5,52076621;5,52076621;57,0479175;40,48561887;244,7539686;;;;
R1069;7-9-2015;09:24;431,7715043;12,47454775;4,012905912;0,7875;0;0;0;0;49,08605006;14,54401483;23,6340241;152,7121557;154,5301576;54,54005562;;;;
R1069;8-9-2015;09:24;21,76999181;6,237273875;0;0;0;0;0;0;14,00363284;10,00259489;0;0;0;4,001037955;;;;
R1069;9-9-2015;09:24;125,1774529;0;4,012905912;0;0;0;0;0;16,14879485;7,177242157;0;41,2691424;43,06345294;21,53172647;;;;
R1069;10-9-2015;09:24;174,1599345;12,47454775;2,675270608;0,39375;0;0;0;0;53,41166585;9,208907905;9,208907905;53,41166585;55,25344743;9,208907905;;;;
R1069;11-9-2015;09:24;92,5224652;0;0;0;0;0;0;0;32,65498772;3,628331969;0;29,02665575;19,95582583;7,256663937;;;;
R1069;14-9-2015;09:24;130,6199509;3,118636937;0;0;0;0;0;0;14,6562836;7,328141798;3,664070899;42,13681534;47,63292168;18,32035449;;;;
R1069;15-9-2015;09:24;429,9573383;15,59318469;1,337635304;0;0;0;0;0;45,97614797;14,71236735;5,517137756;130,5722602;205,9731429;44,13710205;;;;
R1069;16-9-2015;09:24;99,77912914;6,237273875;1,337635304;0;0;0;0;0;22,21118034;7,40372678;1,850931695;29,61490712;33,31677051;12,95652187;;;;
R1069;17-9-2015;09:24;47,16831559;6,237273875;4,012905912;0;0;0;0;0;1,852209528;3,704419057;1,852209528;5,556628585;38,89640009;5,556628585;;;;
R1069;18-9-2015;09:24;38,09748567;6,237273875;1,337635304;0,39375;0;0;0;0;18,42645794;0;1,842645794;7,370583176;5,527937382;12,89852056;;;;
R1069;21-9-2015;09:24;136,0624488;6,237273875;0;0,39375;0;0;0;0;27,44105244;10,97642098;7,317613984;38,41747342;49,3938944;9,147017481;;;;
R1069;22-9-2015;09:24;0;6,237273875;0;0;0;0;0;0;0;3,118636937;0;0;3,118636937;0;;;;
R1069;23-9-2015;09:24;0;0;2,675270608;0;0;0;0;0;0;0;0;0;1,337635304;1,337635304;;;;
R1069;24-9-2015;09:24;130,6199509;3,118636937;0;0;0;0;0;0;25,64849629;14,6562836;1,832035449;42,13681534;45,80088624;3,664070899;;;;
R1069;25-9-2015;09:24;174,1599345;12,47454775;0;0;0;0;0;0;27,99517234;5,599034467;0;41,05958609;85,85186183;26,12882751;;;;
R1069;28-9-2015;09:24;380,9748567;18,71182162;2,675270608;0;0;0;0;0;68,2907895;11,07418208;1,845697013;51,67951638;108,8961238;160,5756402;;;;
R1069;29-9-2015;09:24;277,5673956;6,237273875;0;0;0;0;0;0;29,29596588;1,830997868;0;73,2399147;146,4798294;32,95796162;;;;
R1069;30-9-2015;09:24;308,4082173;6,237273875;1,337635304;0;0;0;0;0;43,83580946;23,74439679;1,826492061;47,48879358;87,67161892;111,4160157;;;;
R1071;2-9-2015;09:28;400,9306825;37,42364325;10,70108243;0;0,031431908;0;0;0;55,67192233;24,12449968;29,69169191;165,1600362;154,0256518;20,41303819;;;;
R1071;3-9-2015;09:28;290,2665575;12,47454775;2,675270608;0;0;0;0;0;33,11743834;14,71886149;9,199288429;93,83274198;134,3096111;20,23843454;;;;
R1071;4-9-2015;09:28;429,9573383;15,59318469;0;0;0;0;0;0;38,66347513;9,205589317;11,04670718;101,2614825;123,3548969;162,018372;;;;
R1071;7-9-2015;09:28;273,9390636;6,237273875;0;0;0;0;0;0;40,28679363;12,81852525;12,81852525;65,92384412;42,11801152;106,2106377;;;;
R1071;8-9-2015;09:28;132,4341169;0;0;0;0;0;0;0;23,5841578;5,442497953;1,814165984;10,88499591;21,76999181;68,9383074;;;;
R1071;9-9-2015;09:28;121,5491209;0;0;0;0;0;0;0;25,39832378;3,628331969;1,814165984;48,98248158;41,72581764;0;;;;
R1071;10-9-2015;09:28;244,9124079;6,237273875;0;0;0;0;0;0;12,83246549;5,499628068;0;31,16455905;58,66269939;142,9903298;;;;
R1071;14-9-2015;09:28;166,9032706;21,83045856;2,675270608;0;0;0;0;0;17,0562475;11,37083167;3,790277222;73,91040583;66,32985139;18,95138611;;;;
R1071;15-9-2015;09:28;288,4523915;18,71182162;0;0;0;0;0;0;42,81682971;5,584803875;1,861601292;53,98643746;83,77205813;119,1424827;;;;
R1071;16-9-2015;09:28;205,0007562;21,83045856;0;0,39375;0;0;0;0;30,04627634;13,1452459;1,877892271;67,60412176;95,77250582;18,77892271;;;;
R1071;17-9-2015;09:28;19,95582583;6,237273875;0;0;0;0;0;0;0;0;0;0;4,029707646;22,16339206;;;;
R1071;18-9-2015;09:28;188,6732624;18,71182162;0;0;0;0;0;0;26,39446524;9,426594727;0;64,10084414;98,03658516;9,426594727;;;;
R1071;21-9-2015;09:28;206,8149222;12,47454775;0;0;0;0;0;0;35,30932143;11,15031203;5,575156016;76,19379888;72,47702821;18,58385339;;;;
R1071;22-9-2015;09:28;203,1865902;3,118636937;2,675270608;0;0;0;0;0;36,3444344;12,72055204;7,26888688;54,5166516;67,23720364;30,89276924;;;;
R1071;23-9-2015;09:28;166,9032706;18,71182162;4,012905912;0;0;0;0;0;24,40756411;18,77504932;3,755009863;52,57013808;69,46768247;20,65255425;;;;
R1071;24-9-2015;09:28;78,00913733;3,118636937;4,012905912;0;0,031431908;0;0;0;0;3,548838003;1,774419002;28,39070403;44,36047504;7,097676007;;;;
R1071;25-9-2015;09:28;1,814165984;0;0;0;0;0;0;0;0;0;0;0;1,814165984;0;;;;
R1071;28-9-2015;09:28;126,9916189;9,355910812;0;0;0;0;0;0;41,09103635;3,735548759;0;48,56213387;31,75216445;11,20664628;;;;
R1071;29-9-2015;09:28;52,61081354;3,118636937;0;0;0;0;0;0;31,58002194;7,430593398;0;7,430593398;0;9,288241747;;;;
R1071;30-9-2015;09:28;190,4874284;9,355910812;0;0;0;0;0;0;29,60642062;9,252006443;0;27,75601933;94,37046572;38,85842706;;;;
R1073;2-9-2015;09:33;65,30997543;6,237273875;0;0;0;0;0;0;18,8282235;0;9,414111751;15,0625788;22,5938682;5,648467051;;;;
R1073;4-9-2015;09:33;208,6290882;31,18636937;4,012905912;0,39375;0;0;0;0;18,93194678;3,786389356;3,786389356;58,68903502;87,08695519;71,94139777;;;;
R1073;7-9-2015;09:33;94,33663118;21,83045856;1,337635304;0;0;0,136544856;0;0;13,49981786;9,642727041;3,857090817;46,2850898;40,49945357;3,857090817;;;;
R1073;8-9-2015;09:33;78,00913733;12,47454775;1,337635304;0;0;0;0;0;9,564720873;1,912944175;0;36,34593932;43,99771601;0;;;;
R1073;9-9-2015;09:33;206,8149222;18,71182162;2,675270608;0;0;0;0;0;24,3166081;1,870508315;3,74101663;82,30236586;82,30236586;33,66914967;;;;
R1073;10-9-2015;09:33;132,4341169;12,47454775;1,337635304;0;0;0,136544856;0;0;12,97063181;5,558842206;0;46,32368505;70,41200128;11,11768441;;;;
R1073;11-9-2015;09:33;58,0533115;3,118636937;0;0;0;0;0;0;20,39064948;0;0;0;7,414781628;33,36651733;;;;
R1073;14-9-2015;09:33;194,1157603;18,71182162;0;0;0;0;0;0;26,368019;7,533719715;9,417149644;99,82178622;56,50289786;13,1840095;;;;
R1073;15-9-2015;09:33;114,292457;21,83045856;1,337635304;0,39375;0;0;0;0;9,573215339;1,914643068;0;38,29286135;61,26857817;26,80500295;;;;
R1073;16-9-2015;09:33;0;9,355910812;1,337635304;0;0;0;0;0;0;2,673386529;0;2,673386529;2,673386529;2,673386529;;;;
R1073;17-9-2015;09:33;156,0182747;9,355910812;0;0;0;0;0;0;31,58832756;1,858136915;3,716273831;31,58832756;44,59528597;52,02783363;;;;
R1073;18-9-2015;09:33;175,9741005;12,47454775;5,350541216;0;0;0;0;0;33,22271819;1,845706566;3,691413132;55,37119698;75,67396921;23,99418536;;;;
R1073;21-9-2015;09:33;0;6,237273875;4,012905912;0;0;0;0;0;0;0;0;0;8,200143829;2,050035957;;;;
R1073;22-9-2015;09:33;284,8240595;15,59318469;0;0,39375;0;0;0;0;88,58237867;11,07279733;7,381864889;79,35504756;97,80970978;16,609196;;;;
R1073;23-9-2015;09:33;283,0098936;6,237273875;0;0;0;0;0;0;10,98406965;9,153391374;1,830678275;60,41238307;60,41238307;146,454262;;;;
R1073;24-9-2015;09:33;5,442497953;18,71182162;0;0;0;0;0;0;8,051439859;0;0;5,367626573;5,367626573;5,367626573;;;;
R1073;25-9-2015;09:33;107,0357931;18,71182162;0;0;0;0;0;0;34,82241638;1,934578688;0;21,28036556;54,16820325;13,54205081;;;;
R1073;28-9-2015;09:33;199,5582583;6,237273875;4,012905912;0;0;0,136544856;0;0;25,33818759;0;5,429611627;54,29611627;104,9724915;19,90857597;;;;
R1073;29-9-2015;09:33;257,6115698;12,47454775;2,675270608;0;0;0;0;0;33,17368234;5,528947057;5,528947057;90,30613526;114,2649058;23,95877058;;;;
R1073;30-9-2015;09:33;195,9299263;28,06773244;2,675270608;0;0;0;0;0;26,66740345;5,714443597;1,904814532;66,66850863;108,5744283;17,14333079;;;;
R1075;2-9-2015;09:38;119,734955;3,118636937;0;0;0;0;0;0;40,3399854;5,5009071;5,5009071;38,5063497;25,6708998;7,3345428;;;;
R1075;7-9-2015;09:38;185,0449304;9,355910812;2,675270608;0,39375;0;0;0;0;29,25479434;12,79897253;7,313698586;62,16643798;71,30856121;14,62739717;;;;
R1075;9-9-2015;09:38;72,56663937;3,118636937;1,337635304;0;0;0;0;0;18,33878848;5,501636544;0;34,84369811;12,83715194;5,501636544;;;;
R1075;14-9-2015;09:38;161,4607726;28,06773244;2,675270608;0,39375;0;0;0;0;20,97596814;5,720718584;7,627624778;64,83481061;74,36934159;19,06906195;;;;
R1075;15-9-2015;09:38;179,6024324;12,47454775;0;0;0;0;0;0;39,16132606;18,6482505;7,459300202;78,32265212;42,89097616;5,594475151;;;;
R1075;16-9-2015;09:38;268,4965657;12,47454775;1,337635304;0,39375;0;0;0;0;82,60787301;7,342922045;5,507191534;110,1438307;60,57910687;16,5215746;;;;
R1075;17-9-2015;09:38;192,3015943;6,237273875;1,337635304;0,39375;0;0;0;0;78,28746274;7,282554673;1,820638668;41,87468937;63,72235339;7,282554673;;;;
R1075;18-9-2015;09:38;206,8149222;15,59318469;2,675270608;0;0;0;0;0;61,38637568;7,44077281;3,720386405;78,12811451;55,80579608;18,60193203;;;;
R1075;21-9-2015;09:38;136,0624488;3,118636937;0;0,7875;0;0;0;0;34,09491192;8,972345241;0;35,88938096;57,42300954;3,588938096;;;;
R1075;22-9-2015;09:38;206,8149222;12,47454775;1,337635304;0;0;0;0;0;29,66414861;3,708018576;3,708018576;76,01438081;100,1165015;7,416037152;;;;
R1075;23-9-2015;09:38;310,2223833;15,59318469;0;0;0;0;0;0;57,38796936;14,80979855;1,851224818;122,180838;103,6685898;25,91714745;;;;
R1075;24-9-2015;09:38;168,7174365;15,59318469;5,350541216;0;0;0;0;0;22,31307793;3,718846322;13,01596213;66,9392338;66,9392338;16,73480845;;;;
R1075;25-9-2015;09:38;87,07996725;6,237273875;0;0;0;0;0;0;22,39613787;0;0;16,7971034;41,05958609;13,06441376;;;;
R1075;28-9-2015;09:38;317,4790473;6,237273875;1,337635304;0;0;0;0;0;34,69677063;18,26145823;10,95687494;91,30729113;111,3948952;58,43666632;;;;
R1075;29-9-2015;09:38;105,2216271;15,59318469;0;0;0;0;0;0;30,6831268;3,83539085;5,753086275;23,0123451;40,27160393;17,25925883;;;;
R1075;30-9-2015;09:38;56,23914551;0;0;0;0;0;0;0;0;0;0;0;0;56,23914551;;;;
R1077;2-9-2015;09:43;214,0715861;3,118636937;0;0;0;0;0;0;5,475383775;0;9,125639625;56,57896568;140,5348502;5,475383775;;;;
R1077;3-9-2015;09:43;148,7616107;3,118636937;0;0;0;0;0;0;12,80917751;0;1,829882502;1,829882502;1,829882502;133,5814226;;;;
R1077;7-9-2015;09:43;165,0891046;3,118636937;0;0;0;0;0;0;5,485035049;0;0;1,828345016;0;160,8943614;;;;
R1077;8-9-2015;09:43;333,8065411;53,01682793;0;0;0;0;0;0;71,20629181;13,47146061;17,32044936;140,4880893;105,8471905;38,48988747;;;;
R1077;9-9-2015;09:43;32,65498772;3,118636937;1,337635304;0,39375;0;0;0;0;3,57190571;1,785952855;0;17,85952855;10,71571713;3,57190571;;;;
R1077;10-9-2015;09:43;81,63746929;18,71182162;0;0;0;0;0;0;7,870532621;3,93526631;1,967633155;59,02899466;25,57923102;1,967633155;;;;
R1077;11-9-2015;09:43;1,814165984;0;0;0,39375;0;0;0;0;0;0;0;0;2,207915984;0;;;;
R1077;14-9-2015;09:43;199,5582583;18,71182162;1,337635304;0;0;0;0;0;33,78580234;9,384945094;9,384945094;84,46450585;69,4485937;13,13892313;;;;
R1077;15-9-2015;09:43;190,4874284;18,71182162;0;0;0;0;0;0;43,34759234;11,30806757;3,769355855;60,30969369;77,27179504;13,19274549;;;;
R1077;16-9-2015;09:43;154,2041087;21,83045856;2,675270608;0,39375;0;0;0;0;54,67372681;5,655902774;3,770601849;52,78842589;50,90312496;11,31180555;;;;
R1077;17-9-2015;09:43;331,9923751;12,47454775;0;0;0;0;0;0;88,4193171;16,57862196;5,526207319;110,5241464;117,8924228;5,526207319;;;;
R1077;18-9-2015;09:43;0;9,355910812;0;0;0;0;0;0;0;0;3,118636937;3,118636937;0;3,118636937;;;;
R1077;21-9-2015;09:43;132,4341169;0;0;0,7875;0;0;0;0;0;10,65772935;5,328864674;51,51235852;49,73607029;15,98659402;;;;
R1077;22-9-2015;09:43;223,1424161;9,355910812;0;0;0;0;0;0;44,2853956;7,380899266;3,690449633;81,18989193;86,72556638;9,226124083;;;;
R1077;23-9-2015;09:43;273,9390636;3,118636937;5,350541216;0;0;0;0;0;148,4453579;7,241236969;1,810309242;30,77525712;77,84329741;16,29278318;;;;
R1077;24-9-2015;09:43;181,4165984;18,71182162;2,675270608;0;0;0;0;0;28,16717926;9,389059753;0;75,11247802;76,99028997;13,14468365;;;;
R1077;25-9-2015;09:43;185,0449304;12,47454775;1,337635304;0,39375;0;0;0;0;70,10678529;5,534746207;5,534746207;42,43305425;60,88220828;14,75932322;;;;
R1077;28-9-2015;09:43;152,3899427;3,118636937;2,675270608;0;0;0;0;0;29,0912828;3,63641035;3,63641035;58,1825656;34,54589833;29,0912828;;;;
R1077;29-9-2015;09:43;174,1599345;9,355910812;0;0;0;0;0;0;38,92760355;5,561086221;0;1,853695407;16,68325866;120,4902015;;;;
R1077;30-9-2015;09:43;199,5582583;3,118636937;0;0;0,031431908;0;0;0;41,62760289;9,049478889;9,049478889;68,77603956;61,53645645;12,66927044;;;;
R1079;2-9-2015;09:48;85,26580126;0;1,337635304;0;0;0;0;0;3,608476524;1,804238262;1,804238262;55,93138612;21,65085914;1,804238262;;;;
R1079;4-9-2015;09:48;18,14165984;215,1859487;0;0;0;0;0;0;32,48865435;5,907028064;14,76757016;53,16325257;17,72108419;109,2800192;;;;
R1079;7-9-2015;09:48;292,0807235;18,71182162;1,337635304;1,18125;0;0;0;0;36,64461174;5,496691761;14,6578447;86,1148376;153,9073693;16,49007528;;;;
R1079;9-9-2015;09:48;88,89413323;0;0;0;0;0;0;0;18,14165984;0;0;0;5,442497953;65,30997543;;;;
R1079;10-9-2015;09:48;205,0007562;15,59318469;0;0,39375;0,031431908;0;0;0;44,20382456;9,209130118;1,841826024;121,5605176;44,20382456;0;;;;
R1079;11-9-2015;09:48;181,4165984;24,9490955;1,337635304;0;0;0;0;0;19,05535131;3,811070261;5,716605392;17,14981618;38,11070261;123,8597835;;;;
R1079;14-9-2015;09:48;212,2574202;12,47454775;0;0;0;0;0;0;65,00511469;9,286444955;3,714577982;85,43529359;42,71764679;18,57288991;;;;
R1079;15-9-2015;09:48;0;12,47454775;0;0;0;0,136544856;0;0;0;0;0;5,044437042;5,044437042;2,522218521;;;;
R1079;16-9-2015;09:48;183,2307644;28,06773244;1,337635304;0;0,031431908;0;0;0;62,6609787;1,898817536;1,898817536;75,95270145;51,26807348;18,98817536;;;;
R1079;17-9-2015;09:48;43,53998362;9,355910812;0;0;0;0;0;0;3,918214403;0;0;21,55017921;25,46839362;1,959107201;;;;
R1079;18-9-2015;09:48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1079;21-9-2015;09:48;166,9032706;15,59318469;2,675270608;0;0;0;0;0;46,76053683;1,870421473;9,352107366;56,1126442;65,46475156;5,61126442;;;;
R1079;22-9-2015;09:48;159,6466066;18,71182162;2,675270608;0;0;0;0;0;47,14419241;5,657303089;1,885767696;58,45879859;58,45879859;9,428838482;;;;
R1079;23-9-2015;09:48;99,77912914;15,59318469;0;0,39375;0;0;0;0;41,75169515;3,79560865;0;34,16047785;32,26267352;3,79560865;;;;
R1079;24-9-2015;09:48;293,8948895;9,355910812;0;0;0,031431908;0;0;0;96,83107413;10,96200839;3,654002797;74,90705734;82,21506294;34,71302657;;;;
R1079;25-9-2015;09:48;190,4874284;15,59318469;0;0,7875;0,062863815;0;0;0;63,53144026;5,445552022;1,815184007;49,0099682;58,08588824;29,04294412;;;;
R1079;28-9-2015;09:48;255,7974038;9,355910812;1,337635304;0,39375;0;0;0;0;42,04348012;21,93572876;5,48393219;87,74291504;91,39886983;18,27977397;;;;
R1079;29-9-2015;09:48;290,2665575;12,47454775;0;0;0;0;0;0;71,99331161;5,537947047;1,845982349;86,7611704;83,06920571;53,53348812;;;;
R1081;2-9-2015;09:52;161,4607726;0;0;0;0;0;0;0;19,95582583;9,070829922;7,256663937;56,23914551;68,9383074;0;;;;
R1081;3-9-2015;09:52;232,213246;12,47454775;10,70108243;0;0;0,136544856;0;0;16,31013326;7,248948114;21,74684434;110,5464587;90,61185143;9,061185143;;;;
R1081;4-9-2015;09:52;146,9474447;18,71182162;2,675270608;0,39375;0;0;0;0;26,24662242;5,624276232;9,37379372;67,49131478;46,8689686;13,12331121;;;;
R1081;7-9-2015;09:52;239,4699099;0;4,012905912;0;0;0;0;0;28,85722262;1,803576414;9,017882068;34,26795186;28,85722262;140,6789603;;;;
R1081;8-9-2015;09:52;110,664125;9,355910812;0;0,39375;0,031431908;0;0;0;34,6736233;3,649855084;0;47,44811609;23,72405804;10,94956525;;;;
R1081;10-9-2015;09:52;63,49580945;3,118636937;0;0;0;0;0;0;12,95280902;1,850401289;0;35,15762448;12,95280902;3,700802577;;;;
R1081;11-9-2015;09:52;148,7616107;12,47454775;5,350541216;0,39375;0;0;0;0;18,34949996;5,504849989;14,67959997;56,88344989;60,55334988;11,00969998;;;;
R1081;14-9-2015;09:52;97,96496315;9,355910812;0;0;0;0;0;0;24,47669055;7,531289401;1,88282235;45,18773641;24,47669055;3,765644701;;;;
R1081;15-9-2015;09:52;288,4523915;9,355910812;0;0;0;0;0;0;84,56285128;14,70658283;0;113,9760169;68,01794559;16,54490568;;;;
R1081;16-9-2015;09:52;232,213246;6,237273875;0;0;0;0;0;0;64,19821689;9,171173841;7,336939073;91,71173841;53,19280828;12,83964338;;;;
R1081;17-9-2015;09:52;341,063205;6,237273875;4,012905912;0;0;0;0;0;61,88940458;1,820276605;14,56221284;178,3871073;80,09217064;14,56221284;;;;
R1081;18-9-2015;09:52;215,8857521;15,59318469;2,675270608;0;0;0;0;0;48,31753487;0;11,15020035;81,76813593;79,9097692;13,00856708;;;;
R1081;21-9-2015;09:52;128,8057849;12,47454775;0;0;0,031431908;0;0;0;31,60921049;3,718730646;7,437461292;50,20286372;42,76540243;5,578095969;;;;
R1081;22-9-2015;09:52;0;9,355910812;1,337635304;0;0,062863815;0;0;0;0;0;0;5,378204965;5,378204965;0;;;;
R1081;23-9-2015;09:52;0;3,118636937;4,012905912;0;0;0;0;0;0;0;0;5,348657137;0;1,782885712;;;;
R1081;24-9-2015;09:52;79,82330331;6,237273875;1,337635304;0;0;0;0;0;26,0335101;3,719072872;0;33,47165585;20,4549008;3,719072872;;;;
R1081;25-9-2015;09:52;76,19497134;9,355910812;2,675270608;0,39375;0;0;0;0;3,692495948;3,692495948;5,538743923;38,77120746;29,53996759;7,384991897;;;;
R1081;29-9-2015;09:52;183,2307644;9,355910812;0;0,39375;0;0;0;0;36,75817623;7,351635247;1,837908812;45,94772029;42,27190267;58,81308197;;;;
R1081;30-9-2015;09:52;119,734955;12,47454775;1,337635304;0;0;0;0;0;41,38080333;7,523782424;0;43,26174894;30,09512969;11,28567364;;;;
R1083;2-9-2015;09:57;110,664125;3,118636937;2,675270608;0;0;0;0;0;3,639313518;1,819656759;7,278627037;80,0648974;21,83588111;1,819656759;;;;
R1083;4-9-2015;09:57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1083;8-9-2015;09:57;419,0723424;6,237273875;0;0;0,031431908;0;0;0;41,8070261;1,817696787;7,270787148;36,35393574;63,61938754;274,4722148;;;;
R1083;9-9-2015;09:57;576,904783;28,06773244;1,337635304;0;0;0;0;0;92,42532786;14,78805246;25,8790918;280,9729967;175,6081229;16,63655901;;;;
R1083;10-9-2015;09:57;67,12414142;6,237273875;1,337635304;0,7875;0;0;0;0;1,797298824;3,594597648;10,78379294;32,35137883;26,95948236;0;;;;
R1083;11-9-2015;09:57;1,814165984;12,47454775;0;0;0;0;0;0;0;0;0;5,715485493;8,57322824;0;;;;
R1083;14-9-2015;09:57;201,3724243;3,118636937;1,337635304;0,39375;0;0;0;0;21,70762595;3,617937658;5,426906487;132,0547245;37,98834541;5,426906487;;;;
R1083;15-9-2015;09:57;88,89413323;3,118636937;0;0,39375;0;0;0;0;3,623785105;0;0;0;1,811892552;86,97084251;;;;
R1083;16-9-2015;09:57;0;3,118636937;0;0;0;0;0;0;0;0;0;3,118636937;0;0;;;;
R1083;17-9-2015;09:57;145,1332787;9,355910812;0;0;0;0;0;0;29,78104859;5,58394661;3,722631074;98,64972345;14,89052429;1,861315537;;;;
R1083;18-9-2015;09:57;134,2482828;0;0;0;0;0;0;0;43,53998362;3,628331969;1,814165984;56,23914551;14,51332787;14,51332787;;;;
R1083;21-9-2015;09:57;197,7440923;12,47454775;2,675270608;0,39375;0;0;0;0;60,67666208;3,677373459;3,677373459;79,06352938;58,83797535;7,354746919;;;;
R1083;22-9-2015;09:57;126,9916189;3,118636937;0;0;0;0;0;0;36,65077629;1,832538815;0;51,31108681;36,65077629;3,665077629;;;;
R1083;23-9-2015;09:57;295,7090554;24,9490955;0;0;0;0;0;0;86,2589178;5,625581595;0;153,7658969;58,13100982;16,87674479;;;;
R1083;24-9-2015;09:57;174,1599345;0;0;0;0;0;0;0;18,14165984;1,814165984;12,69916189;74,38080536;59,86747748;7,256663937;;;;
R1083;25-9-2015;09:57;145,1332787;3,118636937;0;0;0;0;0;0;40,26595241;1,830270564;12,81189395;45,7567641;45,7567641;1,830270564;;;;
R1083;28-9-2015;09:57;368,2756948;6,237273875;0;0;0;0;0;0;71,24880868;10,96135518;5,480677591;60,2874535;67,59502362;158,9396501;;;;
R1083;29-9-2015;09:57;270,3107317;31,18636937;4,012905912;0;0;0;0;0;73,54870538;15,08691392;1,88586424;71,66284114;62,23351993;81,09216234;;;;
R1083;30-9-2015;09:57;197,7440923;9,355910812;0;0;0;0;0;0;48,07678643;16,64196453;3,698214341;73,96428682;51,77500078;12,94375019;;;;
R1085;2-9-2015;10:02;219,5140841;34,30500631;4,012905912;0,39375;0;0;0;0;36,07565574;11,39231234;5,696156169;132,9103106;55,06284297;17,08846851;;;;
R1085;3-9-2015;10:02;257,6115698;0;0;1,575;0;0;0;0;5,325751434;0;3,550500956;49,70701338;63,9090172;136,6942868;;;;
R1085;4-9-2015;10:02;90,70829922;15,59318469;0;0;0;0;0;0;3,865508506;1,932754253;15,46203402;7,731017011;69,5791531;7,731017011;;;;
R1085;7-9-2015;10:02;377,3465247;15,59318469;1,337635304;0,39375;0;0;0;0;51,39902629;5,507038531;25,69951314;165,2111559;135,8402838;11,01407706;;;;
R1085;8-9-2015;10:02;625,8872646;9,355910812;2,675270608;0;0;0;0;0;82,01808591;25,51673784;34,6298585;275,2162438;205,9565269;14,58099305;;;;
R1085;9-9-2015;10:02;277,5673956;18,71182162;1,337635304;0,7875;0;0;0;0;57,10206746;7,368008704;9,21001088;121,5721436;95,78411316;7,368008704;;;;
R1085;10-9-2015;10:02;194,1157603;21,83045856;0;0;0;0;0;0;32,20250632;1,894265078;13,25985555;113,6559047;47,35662695;7,577060312;;;;
R1085;11-9-2015;10:02;0;6,237273875;0;0;0;0;0;0;0;0;0;0;6,237273875;0;;;;
R1085;14-9-2015;10:02;141,5049468;9,355910812;0;0;0;0;0;0;33,52463502;5,58743917;0;72,63670921;26,07471613;13,03735806;;;;
R1085;16-9-2015;10:02;163,2749386;24,9490955;1,337635304;0;0;0;0;0;65,10198747;3,829528675;7,659057349;76,59057349;32,55099373;3,829528675;;;;
R1085;17-9-2015;10:02;172,3457685;15,59318469;1,337635304;0;0,031431908;0;0;0;51,96690756;1,855960984;7,423843938;96,50997119;25,98345378;5,567882953;;;;
R1085;18-9-2015;10:02;243,0982419;24,9490955;0;0,39375;0;0;0;0;61,94794325;3,754420803;15,01768321;112,6326241;69,45678485;5,631631204;;;;
R1085;21-9-2015;10:02;137,8766148;12,47454775;1,337635304;0;0;0;0;0;31,83592054;3,745402416;5,618103624;80,52615195;26,21781691;3,745402416;;;;
R1085;22-9-2015;10:02;286,6382255;18,71182162;0;0;0;0;0;0;104,2658698;3,723781063;3,723781063;124,7466656;52,13293488;16,75701478;;;;
R1085;23-9-2015;10:02;232,213246;12,47454775;1,337635304;0;0;0;0;0;83,24168652;5,549445768;7,399261024;107,2892848;36,99630512;5,549445768;;;;
R1085;24-9-2015;10:02;341,063205;18,71182162;0;0;0;0;0;0;63,05335519;9,272552234;12,98157313;129,8157313;38,94471938;105,7070955;;;;
