Trip;Date;Departure;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Bleekstraat;CS Centrumzijde;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Bleekstraat;CS Centrumzijde
R1020;23-9-2015;07:58;6,6675;0;0;0;0;14,24434748;0;0;0;0;0;0;1,742653957;19,16919352
R1020;24-9-2015;07:58;0;3,987516297;6,487056495;11,46968002;0;8,546608489;0;0;0;0;0;0;3,04908613;27,44177517
R1020;25-9-2015;07:58;3,33375;7,975032594;0;11,46968002;2,440668743;2,848869496;0;0;0;0;0;0;6,237333524;21,83066733
R1020;28-9-2015;07:58;13,335;5,981274445;0;0;0;14,24434748;0;0;0;0;0;1,974154231;0;31,5864677
R1020;29-9-2015;07:58;6,6675;7,975032594;6,487056495;0;0;27,06426021;0;0;0;0;0;1,853609589;3,707219177;42,63302054
R1020;30-9-2015;07:58;30,00375;7,975032594;0;22,93936005;4,881337486;28,48869496;0;0;0;2,548329056;0;2,548329056;20,38663245;68,80488452
R1022;2-9-2015;08:02;0;7,975032594;0;0;4,881337486;22,79095597;0;0;0;0;0;0;0;35,64732605
R1022;3-9-2015;08:02;3,33375;0;0;0;0;9,971043237;0;0;0;0;0;0;1,663099155;11,64169408
R1022;4-9-2015;08:02;20,0025;0;0;0;4,881337486;1,424434748;0;0;0;0;2,923141359;0;14,6157068;8,769424078
R1022;7-9-2015;08:02;46,6725;9,968790742;0;0;7,322006229;15,66878223;0;0;0;0;7,239279927;2,413093309;21,71783978;48,26186618
R1022;8-9-2015;08:02;30,00375;11,96254889;25,94822598;0;4,881337486;21,36652122;0;0;0;0;0;10,46248706;26,15621766;57,54367885
R1022;9-9-2015;08:02;0;0;0;0;2,440668743;4,273304244;0;0;0;0;0;0;0;6,713972987
R1022;10-9-2015;08:02;13,335;17,94382334;12,97411299;0;4,881337486;7,122173741;0;0;0;0;7,671333757;2,557111252;7,671333757;38,35666879
R1022;11-9-2015;08:02;46,6725;0;0;0;0;4,273304244;0;0;0;0;2,996812014;11,98724806;14,98406007;20,9776841
R1022;14-9-2015;08:02;3,33375;3,987516297;0;11,46968002;2,440668743;14,24434748;0;0;0;0;0;0;2,36506417;33,11089837
R1022;15-9-2015;08:02;13,335;9,968790742;0;11,46968002;0;12,81991273;0;0;0;0;2,504914921;0;10,01965968;35,06880889
R1022;16-9-2015;08:02;0;3,987516297;0;0;0;7,122173741;0;0;0;0;0;0;0;11,10969004
R1022;17-9-2015;08:02;10,00125;9,968790742;6,487056495;0;7,322006229;22,79095597;0;0;0;0;2,020359266;0;6,061077797;48,48862237
R1022;18-9-2015;08:02;16,66875;5,981274445;0;11,46968002;0;8,546608489;0;0;0;0;0;0;11,37768346;31,2886295
R1022;21-9-2015;08:02;13,335;9,968790742;19,46116949;0;9,762674971;9,971043237;0;0;0;2,717333845;2,717333845;5,43466769;13,58666923;38,04267383
R1022;22-9-2015;08:02;3,33375;5,981274445;6,487056495;0;0;0;0;0;0;0;0;3,160416188;3,160416188;9,481248564
R1022;23-9-2015;08:02;40,005;5,981274445;6,487056495;22,93936005;7,322006229;17,09321698;0;0;0;0;6,050176618;3,025088309;24,20070647;66,5519428
R1022;24-9-2015;08:02;20,0025;13,95630704;0;0;0;32,76199921;0;0;0;0;1,853355729;0;7,413422916;57,4540276
R1022;25-9-2015;08:02;20,0025;5,981274445;12,97411299;22,93936005;2,440668743;5,697738992;0;0;0;0;7,781739469;7,781739469;27,23608814;27,23608814
R1022;28-9-2015;08:02;36,67125;7,975032594;0;0;4,881337486;15,66878223;0;0;0;0;2,32844294;0;4,656885879;58,21107349
R1022;29-9-2015;08:02;46,6725;9,968790742;0;0;7,322006229;11,39547798;0;0;0;0;2,511959165;0;15,07175499;57,7750608
R1022;30-9-2015;08:02;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1024;2-9-2015;08:06;0;0;0;0;2,440668743;2,848869496;0;0;0;0;0;0;0;5,289538239
R1024;3-9-2015;08:06;0;1,993758148;0;0;4,881337486;9,971043237;0;0;0;0;0;1,684613887;1,684613887;13,4769111
R1024;4-9-2015;08:06;10,00125;1,993758148;6,487056495;0;2,440668743;12,81991273;0;0;0;0;0;2,249509741;4,499019483;26,9941169
R1024;7-9-2015;08:06;0;7,975032594;0;0;0;9,971043237;0;0;0;0;0;0;1,631461439;16,31461439
R1024;8-9-2015;08:06;10,00125;7,975032594;0;22,93936005;2,440668743;0;0;0;0;0;4,335631138;0;8,671262277;30,34941797
R1024;9-9-2015;08:06;0;0;0;0;0;2,848869496;0;0;0;0;0;0;0;2,848869496
R1024;10-9-2015;08:06;3,33375;0;0;0;2,440668743;4,273304244;0;0;0;0;0;0;2,009544597;8,03817839
R1024;11-9-2015;08:06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1024;14-9-2015;08:06;23,33625;5,981274445;25,94822598;11,46968002;4,881337486;18,51765173;0;0;0;0;9,013441966;6,008961311;24,03584524;51,07617114
R1024;15-9-2015;08:06;10,00125;7,975032594;0;0;2,440668743;0;0;0;0;0;0;2,552118917;7,656356751;10,20847567
R1024;16-9-2015;08:06;10,00125;9,968790742;6,487056495;22,93936005;2,440668743;4,273304244;0;0;0;0;0;7,481390703;7,481390703;41,14764887
R1024;17-9-2015;08:06;0;0;0;11,46968002;0;2,848869496;0;0;0;0;0;0;0;14,31854952
R1024;18-9-2015;08:06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1024;21-9-2015;08:06;16,66875;0;0;0;0;0;0;0;0;0;0;0;16,66875;0
R1024;22-9-2015;08:06;13,335;3,987516297;6,487056495;0;0;19,94208647;0;0;0;0;0;2,083412346;8,333649384;33,33459754
R1024;23-9-2015;08:06;20,0025;7,975032594;12,97411299;22,93936005;7,322006229;19,94208647;0;0;0;0;5,880974086;2,940487043;14,70243522;67,63120199
R1024;24-9-2015;08:06;13,335;17,94382334;19,46116949;0;2,440668743;11,39547798;0;0;0;0;5,166091164;12,91522791;2,583045582;43,91177489
R1024;25-9-2015;08:06;6,6675;5,981274445;0;0;2,440668743;5,697738992;0;0;0;0;0;4,157436436;0;16,62974574
R1024;28-9-2015;08:06;36,67125;0;0;0;7,322006229;11,39547798;0;0;0;0;0;5,035339474;2,517669737;47,835725
R1024;29-9-2015;08:06;0;5,981274445;6,487056495;0;0;5,697738992;0;0;0;0;0;0;0;18,16606993
R1024;30-9-2015;08:06;20,0025;0;0;11,46968002;7,322006229;4,273304244;0;0;0;0;0;0;3,312883884;39,75460661
R1026;2-9-2015;08:10;10,00125;13,95630704;6,487056495;11,46968002;2,440668743;21,36652122;0;0;0;0;2,34719584;0;9,38878336;53,98550432
R1026;3-9-2015;08:10;20,0025;19,93758148;12,97411299;0;9,762674971;12,81991273;0;0;0;0;2,43538007;9,741520281;14,61228042;48,70760141
R1026;4-9-2015;08:10;6,6675;3,987516297;12,97411299;11,46968002;0;2,848869496;0;0;0;0;4,216408756;0;21,08204378;12,64922627
R1026;7-9-2015;08:10;0;0;0;0;0;1,424434748;0;0;0;0;0;0;0;1,424434748
R1026;8-9-2015;08:10;0;0;0;0;0;12,81991273;0;0;0;0;0;0;0;12,81991273
R1026;9-9-2015;08:10;0;7,975032594;0;22,93936005;7,322006229;7,122173741;0;0;0;0;0;0;9,719694131;35,63887848
R1026;10-9-2015;08:10;23,33625;9,968790742;25,94822598;0;0;4,273304244;0;0;0;0;0;6,68700747;23,40452615;33,43503735
R1026;11-9-2015;08:10;0;7,975032594;0;0;4,881337486;0;0;0;0;0;0;0;2,142728347;10,71364173
R1026;14-9-2015;08:10;16,66875;3,987516297;0;11,46968002;4,881337486;22,79095597;0;0;0;0;0;0;16,09952609;43,69871368
R1026;15-9-2015;08:10;10,00125;25,91885593;0;0;0;0;0;0;0;0;0;0;11,2250331;24,69507283
R1026;16-9-2015;08:10;0;3,987516297;6,487056495;0;2,440668743;4,273304244;0;0;0;0;2,45550654;0;2,45550654;12,2775327
R1026;17-9-2015;08:10;30,00375;7,975032594;0;0;0;12,81991273;0;0;0;0;0;0;13,85418963;36,94450569
R1026;18-9-2015;08:10;0;9,968790742;6,487056495;0;4,881337486;2,848869496;0;0;0;0;7,255816266;0;2,418605422;14,51163253
R1026;21-9-2015;08:10;13,335;5,981274445;6,487056495;0;0;9,971043237;0;0;0;0;2,384958278;2,384958278;4,769916557;26,23454106
R1026;22-9-2015;08:10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1026;23-9-2015;08:10;0;0;0;0;4,881337486;0;0;0;0;0;0;0;0;4,881337486
R1026;24-9-2015;08:10;3,33375;9,968790742;0;11,46968002;7,322006229;4,273304244;0;0;0;0;0;0;5,595004806;30,77252643
R1026;25-9-2015;08:10;0;5,981274445;6,487056495;0;2,440668743;5,697738992;0;0;0;0;0;2,289637631;0;18,31710105
R1026;29-9-2015;08:10;40,005;11,96254889;0;11,46968002;2,440668743;4,273304244;0;0;0;0;3,050052257;9,15015677;12,20020903;45,75078385
R1026;30-9-2015;08:10;76,67625;1,993758148;0;0;4,881337486;9,971043237;0;0;0;0;0;5,668023568;11,33604714;76,51831817
R1028;2-9-2015;08:15;6,6675;7,975032594;6,487056495;0;4,881337486;15,66878223;0;0;0;0;0;0;8,335941761;33,34376704
R1028;3-9-2015;08:15;6,6675;3,987516297;0;0;0;0;0;0;0;0;0;5,327508148;2,663754074;2,663754074
R1028;4-9-2015;08:15;0;3,987516297;0;0;0;0;0;0;0;0;0;1,993758148;0;1,993758148
R1028;7-9-2015;08:15;216,69375;3,987516297;6,487056495;0;0;2,848869496;0;0;0;105,1507165;108,4366764;3,28595989;0;13,14383956
R1028;8-9-2015;08:15;10,00125;11,96254889;12,97411299;11,46968002;4,881337486;7,122173741;0;0;0;0;3,074268586;12,29707434;15,37134293;27,66841727
R1028;9-9-2015;08:15;3,33375;9,968790742;6,487056495;0;2,440668743;1,424434748;0;0;0;0;0;5,256600162;0;18,39810057
R1028;10-9-2015;08:15;0;0;6,487056495;0;0;0;0;0;0;0;0;6,487056495;0;0
R1028;11-9-2015;08:15;16,66875;5,981274445;12,97411299;0;0;8,546608489;0;0;0;0;0;5,521343241;2,76067162;35,88873106
R1028;14-9-2015;08:15;0;3,987516297;0;0;0;4,273304244;0;0;0;0;0;1,652164108;0;6,608656433
R1028;15-9-2015;08:15;0;0;0;0;9,762674971;7,122173741;0;0;0;0;0;0;3,752188603;13,13266011
R1028;16-9-2015;08:15;0;0;0;0;7,322006229;11,39547798;0;0;0;0;0;0;1,701589474;17,01589474
R1028;17-9-2015;08:15;10,00125;7,975032594;0;0;0;0;0;0;0;0;2,568040371;7,704121112;0;7,704121112
R1028;18-9-2015;08:15;10,00125;9,968790742;12,97411299;0;0;9,971043237;0;0;0;0;0;5,048846702;10,0976934;27,76865686
R1028;21-9-2015;08:15;3,33375;5,981274445;6,487056495;0;0;2,848869496;0;0;0;0;0;2,664421491;0;15,98652895
R1028;22-9-2015;08:15;3,33375;15,95006519;12,97411299;0;0;12,81991273;0;0;0;0;0;4,507784091;0;40,57005682
R1028;23-9-2015;08:15;16,66875;33,89388852;6,487056495;11,46968002;2,440668743;12,81991273;0;0;0;0;2,464116368;2,464116368;12,32058184;66,53114194
R1028;24-9-2015;08:15;0;0;0;0;0;4,273304244;0;0;0;0;0;0;0;4,273304244
R1028;25-9-2015;08:15;6,6675;11,96254889;6,487056495;0;0;7,122173741;0;0;0;0;0;2,302805652;9,211222608;20,72525087
R1028;28-9-2015;08:15;36,67125;0;0;0;0;8,546608489;0;0;0;0;0;7,979622086;15,95924417;21,27899223
R1028;29-9-2015;08:15;16,66875;1,993758148;0;22,93936005;2,440668743;8,546608489;0;0;3,505943028;0;0;3,505943028;10,51782909;35,05943028
R1028;30-9-2015;08:15;20,0025;15,95006519;0;0;0;14,24434748;0;0;0;0;0;0;4,183076056;46,01383661
R1030;2-9-2015;08:19;3,33375;1,993758148;0;0;2,440668743;9,971043237;0;0;0;0;0;0;3,547844026;14,1913761
R1030;3-9-2015;08:19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1030;4-9-2015;08:19;10,00125;7,975032594;6,487056495;11,46968002;4,881337486;19,94208647;0;0;0;0;0;2,430257723;19,44206178;38,88412357
R1030;7-9-2015;08:19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1030;8-9-2015;08:19;20,0025;0;0;0;0;4,273304244;0;0;0;0;0;2,697311583;10,78924633;10,78924633
R1030;9-9-2015;08:19;3,33375;3,987516297;6,487056495;0;0;4,273304244;0;0;0;0;2,583089577;2,583089577;7,74926873;5,166179153
R1030;10-9-2015;08:19;0;0;0;11,46968002;0;2,848869496;0;0;0;0;0;0;0;14,31854952
R1030;11-9-2015;08:19;0;5,981274445;6,487056495;0;0;0;0;0;0;0;6,23416547;0;3,117082735;3,117082735
R1030;14-9-2015;08:19;26,67;0;12,97411299;11,46968002;0;2,848869496;0;0;0;0;4,150974039;8,301948078;8,301948078;33,20779231
R1030;16-9-2015;08:19;3,33375;11,96254889;0;11,46968002;0;11,39547798;0;0;0;0;0;2,385091056;9,540364225;26,23600162
R1030;17-9-2015;08:19;20,0025;11,96254889;12,97411299;0;0;1,424434748;0;0;0;0;0;9,272719326;15,45453221;21,63634509
R1030;18-9-2015;08:19;26,67;3,987516297;6,487056495;11,46968002;7,322006229;2,848869496;0;0;0;0;0;3,457948738;24,20564116;31,12153864
R1030;21-9-2015;08:19;13,335;1,993758148;0;0;2,440668743;14,24434748;0;0;0;0;0;2,000860898;6,002582695;24,01033078
R1030;22-9-2015;08:19;16,66875;7,975032594;0;0;7,322006229;14,24434748;0;0;0;0;0;4,200921482;6,301382223;35,7078326
R1030;23-9-2015;08:19;0;1,993758148;6,487056495;0;0;4,273304244;0;0;0;0;2,550823778;2,550823778;0;7,652471333
R1030;24-9-2015;08:19;33,3375;15,95006519;0;11,46968002;0;4,273304244;0;0;0;0;2,955934066;14,77967033;11,82373626;35,47120879
R1030;25-9-2015;08:19;6,6675;1,993758148;0;0;0;2,848869496;0;0;0;0;2,302025529;0;4,604051058;4,604051058
R1030;28-9-2015;08:19;10,00125;41,86892112;0;11,46968002;2,440668743;8,546608489;0;0;0;0;0;2,322722762;6,968168285;65,03623733
R1030;29-9-2015;08:19;16,66875;1,993758148;0;0;0;7,122173741;0;0;0;0;2,34406199;2,34406199;4,68812398;16,40843393
R1030;30-9-2015;08:19;186,69;0;0;11,46968002;2,440668743;2,848869496;0;0;0;0;3,390820304;3,390820304;0;196,6675777
R1032;2-9-2015;08:23;13,335;0;0;0;0;4,273304244;0;0;0;0;0;0;10,06188814;7,546416105
R1032;4-9-2015;08:23;16,66875;5,981274445;0;0;4,881337486;7,122173741;0;0;0;0;2,310235711;0;4,620471423;27,72282854
R1032;7-9-2015;08:23;0;0;0;0;2,440668743;12,81991273;0;0;0;0;0;0;0;15,26058148
R1032;8-9-2015;08:23;0;0;0;11,46968002;0;1,424434748;0;0;0;0;0;0;0;12,89411477
R1032;9-9-2015;08:23;13,335;9,968790742;0;0;0;4,273304244;0;0;0;0;2,298091249;6,894273747;4,596182498;13,78854749
R1032;10-9-2015;08:23;6,6675;7,975032594;0;22,93936005;2,440668743;11,39547798;0;0;0;0;0;3,024590551;15,12295276;33,27049606
R1032;11-9-2015;08:23;30,00375;17,94382334;12,97411299;0;2,440668743;9,971043237;0;0;0;0;10,47619976;0;15,71429964;47,14289891
R1032;14-9-2015;08:23;6,6675;0;0;0;0;11,39547798;0;0;0;0;0;0;3,612595597;14,45038239
R1032;15-9-2015;08:23;16,66875;11,96254889;19,46116949;11,46968002;0;22,79095597;0;0;0;0;2,656551754;10,62620702;5,313103508;63,75724209
R1032;16-9-2015;08:23;0;9,968790742;0;0;2,440668743;1,424434748;0;0;0;0;1,976270605;0;0;11,85762363
R1032;17-9-2015;08:23;6,6675;9,968790742;6,487056495;0;2,440668743;7,122173741;0;0;0;0;0;2,334727837;4,669455674;25,68200621
R1032;18-9-2015;08:23;3,33375;0;0;0;0;1,424434748;0;0;0;0;0;0;0;4,758184748
R1032;21-9-2015;08:23;20,0025;9,968790742;0;22,93936005;4,881337486;5,697738992;0;0;0;0;0;6,683129186;20,04938756;36,75721052
R1032;22-9-2015;08:23;23,33625;5,981274445;0;0;0;0;0;0;0;0;2,931752445;0;5,863504889;20,52226711
R1032;23-9-2015;08:23;10,00125;3,987516297;0;0;0;11,39547798;0;0;0;0;1,952634176;0;3,905268351;19,52634176
R1032;24-9-2015;08:23;20,0025;5,981274445;0;0;2,440668743;1,424434748;0;0;0;0;0;5,427068716;2,713534358;21,70827486
R1032;25-9-2015;08:23;10,00125;0;0;0;7,322006229;4,273304244;0;0;0;0;0;0;4,799235661;16,79732481
R1032;28-9-2015;08:23;63,34125;0;0;0;0;1,424434748;0;0;0;0;0;0;0;64,76568475
R1032;29-9-2015;08:23;50,00625;0;0;0;2,440668743;0;0;0;0;0;0;6,555864843;3,277932421;42,61312148
R1032;30-9-2015;08:23;226,695;19,93758148;6,487056495;11,46968002;0;2,848869496;0;0;0;0;3,261441311;0;6,522882622;257,6538636
R1034;2-9-2015;08:27;13,335;7,975032594;6,487056495;11,46968002;2,440668743;12,81991273;0;0;0;0;2,726367529;5,452735059;5,452735059;40,89551294
R1034;3-9-2015;08:27;30,00375;5,981274445;25,94822598;22,93936005;4,881337486;0;0;0;0;0;0;17,95078959;35,90157918;35,90157918
R1034;4-9-2015;08:27;0;0;0;0;0;5,697738992;0;0;0;0;0;0;0;5,697738992
R1034;7-9-2015;08:27;40,005;5,981274445;6,487056495;34,40904007;2,440668743;11,39547798;0;0;0;0;0;7,194179839;32,37380927;61,15052863
R1034;8-9-2015;08:27;3,33375;11,96254889;0;0;9,762674971;0;0;0;0;0;2,278088533;2,278088533;2,278088533;18,22470826
R1034;9-9-2015;08:27;13,335;7,975032594;0;0;0;2,848869496;0;0;0;0;4,831780418;2,415890209;2,415890209;14,49534125
R1034;10-9-2015;08:27;10,00125;5,981274445;6,487056495;0;0;11,39547798;0;0;0;0;6,773011785;0;6,773011785;20,31903536
R1034;11-9-2015;08:27;253,365;0;97,30584743;0;0;0;0;0;0;61,65641273;242,7721251;0;23,12115478;23,12115478
R1034;14-9-2015;08:27;33,3375;7,975032594;0;11,46968002;65,89805606;9,971043237;0;0;0;0;2,625536978;10,50214791;21,00429582;94,5193312
R1034;15-9-2015;08:27;43,33875;17,94382334;0;0;4,881337486;15,66878223;0;0;0;4,676153889;7,014230833;4,676153889;21,0426925;44,42346194
R1034;16-9-2015;08:27;16,66875;23,92509778;0;11,46968002;4,881337486;29,91312971;0;0;0;0;8,473950732;4,236975366;2,118487683;72,02858122
R1034;17-9-2015;08:27;0;0;6,487056495;11,46968002;0;17,09321698;0;0;0;0;2,503568107;0;0;32,54638539
R1034;18-9-2015;08:27;3,33375;21,93133963;6,487056495;11,46968002;0;1,424434748;0;0;0;0;2,976417393;0;8,92925218;32,74059133
R1034;21-9-2015;08:27;0;0;0;0;2,440668743;8,546608489;0;0;0;0;0;0;0;10,98727723
R1034;22-9-2015;08:27;26,67;0;0;0;4,881337486;18,51765173;0;0;0;0;0;10,88456287;2,176912574;37,00751376
R1034;23-9-2015;08:27;13,335;1,993758148;6,487056495;11,46968002;2,440668743;2,848869496;0;0;0;0;3,857503291;11,57250987;0;23,14501974
R1034;24-9-2015;08:27;0;0;0;0;0;11,39547798;0;0;0;0;0;0;1,424434748;9,971043237
R1034;25-9-2015;08:27;3,33375;0;0;0;0;2,848869496;0;0;0;0;0;0;4,121746331;2,060873165
R1034;28-9-2015;08:27;13,335;13,95630704;19,46116949;0;12,20334371;15,66878223;0;0;0;0;7,462460247;2,487486749;9,949946996;54,72470848
R1034;29-9-2015;08:27;3,33375;9,968790742;6,487056495;0;0;14,24434748;0;0;0;0;0;0;4,003993496;30,02995122
R1034;30-9-2015;08:27;16,66875;1,993758148;19,46116949;0;2,440668743;12,81991273;0;0;0;0;0;5,619395696;5,619395696;42,14546772
R1036;2-9-2015;08:32;6,6675;1,993758148;0;0;2,440668743;1,424434748;0;0;0;0;0;0;5,010544656;7,515816984
R1036;3-9-2015;08:32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1036;4-9-2015;08:32;6,6675;7,975032594;6,487056495;0;2,440668743;14,24434748;0;0;0;0;4,201622813;6,302434219;2,100811406;25,20973688
R1036;7-9-2015;08:32;10,00125;3,987516297;19,46116949;0;0;5,697738992;0;0;0;0;0;3,262306231;9,786918694;26,09844985
R1036;8-9-2015;08:32;6,6675;0;0;0;0;14,24434748;0;0;0;0;0;0;3,485307914;17,42653957
R1036;9-9-2015;08:32;0;0;0;0;2,440668743;4,273304244;0;0;0;0;0;0;0;6,713972987
R1036;10-9-2015;08:32;0;27,91261408;0;0;2,440668743;2,848869496;0;0;0;0;7,812271134;0;3,906135567;21,48374562
R1036;11-9-2015;08:32;6,6675;3,987516297;0;11,46968002;9,762674971;8,546608489;0;0;0;2,695598652;0;0;5,391197304;32,34718382
R1036;14-9-2015;08:32;6,6675;13,95630704;0;11,46968002;2,440668743;5,697738992;0;0;0;0;0;2,68212632;5,36425264;32,18551584
R1036;15-9-2015;08:32;0;0;0;0;0;8,546608489;0;0;0;0;0;0;0;8,546608489
R1036;16-9-2015;08:32;0;0;0;11,46968002;4,881337486;0;0;0;0;0;0;0;0;16,35101751
R1036;17-9-2015;08:32;0;1,993758148;0;22,93936005;0;12,81991273;0;0;0;0;0;0;6,292171821;31,46085911
R1036;18-9-2015;08:32;3,33375;19,93758148;0;0;0;17,09321698;0;0;0;0;1,754980368;3,509960736;0;35,09960736
R1036;21-9-2015;08:32;10,00125;5,981274445;0;11,46968002;0;11,39547798;0;0;0;0;0;7,769536491;2,589845497;28,48830047
R1036;22-9-2015;08:32;23,33625;0;6,487056495;57,34840012;12,20334371;11,39547798;0;0;0;0;0;0;8,52080987;102,2497184
R1036;23-9-2015;08:32;0;0;0;11,46968002;2,440668743;9,971043237;0;0;0;0;0;0;0;23,881392
R1036;24-9-2015;08:32;0;0;12,97411299;11,46968002;4,881337486;0;0;0;0;0;5,8650261;11,7300522;0;11,7300522
R1036;25-9-2015;08:32;30,00375;21,93133963;6,487056495;0;0;1,424434748;0;0;0;0;10,88119652;0;5,440598261;43,52478609
R1036;28-9-2015;08:32;40,005;0;0;0;0;5,697738992;0;0;0;0;0;2,856421187;17,13852712;25,70779068
R1036;29-9-2015;08:32;0;0;0;0;0;1,424434748;0;0;0;0;0;0;0;1,424434748
R1036;30-9-2015;08:32;293,37;0;0;0;0;0;0;0;0;76,67625;213,36;0;0;3,33375
R1038;2-9-2015;08:36;6,6675;3,987516297;0;0;0;1,424434748;0;0;0;0;4,831780418;0;0;7,247670627
R1038;3-9-2015;08:36;6,6675;15,95006519;45,40939547;0;0;21,36652122;0;0;2,793546309;0;8,380638926;0;8,380638926;69,83865771
R1038;4-9-2015;08:36;3,33375;7,975032594;12,97411299;0;4,881337486;8,546608489;0;0;0;0;0;0;0;37,71084156
R1038;7-9-2015;08:36;3,33375;9,968790742;12,97411299;0;0;0;0;0;0;0;3,284581717;0;6,569163433;16,42290858
R1038;8-9-2015;08:36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1038;9-9-2015;08:36;10,00125;9,968790742;25,94822598;0;0;2,848869496;0;0;0;0;10,45010062;3,483366873;17,41683436;17,41683436
R1038;10-9-2015;08:36;10,00125;0;0;11,46968002;0;4,273304244;0;0;0;0;3,677747753;0;11,03324326;11,03324326
R1038;11-9-2015;08:36;0;11,96254889;12,97411299;11,46968002;4,881337486;18,51765173;0;0;0;0;2,491888796;0;4,983777593;52,32966473
R1038;14-9-2015;08:36;3,33375;5,981274445;12,97411299;34,40904007;12,20334371;18,51765173;0;0;0;0;3,237747146;0;19,42648288;64,75494292
R1038;15-9-2015;08:36;20,0025;7,975032594;19,46116949;34,40904007;7,322006229;8,546608489;0;0;0;0;3,908654275;3,908654275;7,817308549;82,08173977
R1038;16-9-2015;08:36;26,67;23,92509778;0;11,46968002;2,440668743;2,848869496;0;0;0;2,806429835;5,61285967;5,61285967;22,45143868;30,87072819
R1038;17-9-2015;08:36;23,33625;3,987516297;6,487056495;11,46968002;12,20334371;8,546608489;0;0;0;0;3,001384319;3,001384319;18,00830591;42,01938047
R1038;18-9-2015;08:36;6,6675;9,968790742;0;0;0;1,424434748;0;0;0;0;2,257590686;0;4,515181373;11,28795343
R1038;21-9-2015;08:36;10,00125;1,993758148;0;0;4,881337486;5,697738992;0;0;0;0;0;0;6,772225388;15,80185924
R1038;22-9-2015;08:36;0;0;0;0;0;14,24434748;0;0;0;0;0;0;0;14,24434748
R1038;23-9-2015;08:36;3,33375;23,92509778;12,97411299;57,34840012;4,881337486;0;0;0;0;0;4,657395381;0;18,62958152;79,17572147
R1038;24-9-2015;08:36;0;11,96254889;6,487056495;0;7,322006229;17,09321698;0;0;0;0;3,896802599;0;0;38,96802599
R1038;25-9-2015;08:36;6,6675;0;0;11,46968002;0;0;0;0;0;0;0;6,045726675;12,09145335;0
R1038;28-9-2015;08:36;80,01;13,95630704;12,97411299;11,46968002;0;0;0;0;0;0;6,965300003;0;0;111,4448
R1038;29-9-2015;08:36;6,6675;1,993758148;0;11,46968002;0;5,697738992;0;0;0;0;3,228584646;3,228584646;3,228584646;16,14292323
R1038;30-9-2015;08:36;20,0025;9,968790742;6,487056495;0;7,322006229;1,424434748;0;0;0;0;5,650598527;0;0;39,55418969
R1040;2-9-2015;08:40;0;0;19,46116949;0;0;7,122173741;0;0;0;0;9,96875371;0;0;16,61458952
R1040;3-9-2015;08:40;3,33375;7,975032594;6,487056495;0;0;11,39547798;0;0;0;0;2,085094077;0;2,085094077;25,02112892
R1040;4-9-2015;08:40;30,00375;13,95630704;6,487056495;0;4,881337486;5,697738992;0;0;0;0;7,959937828;7,959937828;15,91987566;29,1864387
R1040;7-9-2015;08:40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1040;8-9-2015;08:40;23,33625;33,89388852;45,40939547;22,93936005;4,881337486;5,697738992;0;0;0;0;20,94738008;13,96492005;24,43861009;76,80706029
R1040;9-9-2015;08:40;0;0;0;0;0;2,848869496;0;0;0;0;0;0;0;2,848869496
R1040;10-9-2015;08:40;10,00125;0;0;0;2,440668743;5,697738992;0;0;0;0;0;0;4,534914434;13,6047433
R1040;11-9-2015;08:40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1040;14-9-2015;08:40;3,33375;1,993758148;6,487056495;0;0;8,546608489;0;0;2,26235257;0;0;0;2,26235257;15,83646799
R1040;15-9-2015;08:40;6,6675;0;0;0;0;4,273304244;0;0;0;0;0;0;4,376321698;6,564482547
R1040;16-9-2015;08:40;3,33375;7,975032594;0;11,46968002;0;15,66878223;0;0;0;0;2,261602638;2,261602638;0;33,92403957
R1040;17-9-2015;08:40;16,66875;35,88764667;0;0;2,440668743;11,39547798;0;0;0;2,074766981;6,224300944;4,149533963;12,44860189;41,49533963
R1040;18-9-2015;08:40;0;0;0;11,46968002;4,881337486;2,848869496;0;0;0;0;0;0;3,839977401;15,3599096
R1040;21-9-2015;08:40;100,0125;0;0;0;0;0;0;0;0;0;0;0;0;100,0125
R1040;22-9-2015;08:40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1040;23-9-2015;08:40;10,00125;11,96254889;0;0;2,440668743;12,81991273;0;0;0;0;0;1,959177914;5,877533742;29,38766871
R1040;24-9-2015;08:40;3,33375;0;0;0;0;0;0;0;0;0;0;0;3,33375;0
R1040;25-9-2015;08:40;0;1,993758148;0;0;0;2,848869496;0;0;0;0;0;0;0;4,842627645
R1040;28-9-2015;08:40;26,67;5,981274445;0;11,46968002;2,440668743;15,66878223;0;0;0;0;0;0;15,55760136;46,67280408
